"","trip_id","bikeid","checkout_time","station_id","name","subscriber_type","month","year","latitude","longitude"
"6465",9900170756,572,15:12:00,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",6,2015,30.27336,-97.73805
"6466",9900326299,839,17:12:05,2503,"South Congress & James","Weekender",11,2015,30.25103,-97.74926
"6467",14785365,382,13:21:25,2570,"South Congress & Academy","Walk Up",5,2017,30.25226,-97.74854
"6468",9900287393,287,14:12:00,2499,"City Hall / Lavaca & 2nd","Founding Member (Austin B-cycle)",10,2014,30.26476,-97.74678
"6469",9900290735,650,17:12:50,2549,"Long Center @ South 1st & Riverside","Walk Up",10,2015,30.25941,-97.74971
"6470",9255414,373,11:36:17,2541,"State Capitol @ 14th & Colorado","Walk Up",3,2016,30.27654,-97.74155
"6471",9900172987,40,11:12:00,2707,"Rainey St @ Cummings","Walk Up",6,2015,30.25579,-97.73982
"6472",9900128711,925,13:12:00,2547,"Guadalupe & 21st","24-Hour Kiosk (Austin B-cycle)",5,2014,30.28395,-97.74198
"6473",9900199447,150,15:12:00,2502,"Barton Springs & Riverside","Local365",7,2015,30.2587,-97.74872
"6474",9900319763,160,22:12:00,2499,"City Hall / Lavaca & 2nd","Annual Membership (Austin B-cycle)",11,2014,30.26476,-97.74678
"6475",9900290982,981,12:12:46,2707,"Rainey St @ Cummings","Walk Up",10,2015,30.25579,-97.73982
"6476",14548980,890,10:55:48,3621,"Nueces & 3rd","Local365",4,2017,30.26697,-97.74929
"6477",13661319,252,20:05:56,2495,"4th & Congress","Local30",2,2017,30.26634,-97.74378
"6478",9900084698,422,14:12:00,2498,"Convention Center / 4th St. @ MetroRail","7-Day",3,2015,30.26483,-97.739
"6479",9196158,223,01:54:19,2571,"Red River & 8th Street","Walk Up",3,2016,30.26854,-97.73646
"6480",9900339638,107,08:12:00,2570,"South Congress & Academy","Walk Up",12,2014,30.25226,-97.74854
"6481",9900004768,881,14:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",1,2015,NA,NA
"6482",9900328414,746,11:12:55,2496,"8th & Congress","Local365",11,2015,30.2698,-97.74186
"6483",10756169,435,17:54:33,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",7,2016,30.26483,-97.739
"6484",9900073039,206,18:12:00,2498,"Convention Center / 4th St. @ MetroRail","Local365",3,2015,30.26483,-97.739
"6485",9900070638,670,19:12:00,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2015,30.26426,-97.74023
"6486",9900097859,559,15:12:00,2495,"4th & Congress","24-Hour Kiosk (Austin B-cycle)",4,2014,30.26634,-97.74378
"6487",12512679,881,22:01:35,2499,"City Hall / Lavaca & 2nd","Walk Up",10,2016,30.26476,-97.74678
"6488",9900160902,971,08:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25579,-97.73982
"6489",9900126934,421,14:12:00,2567,"Palmer Auditorium","24-Hour Kiosk (Austin B-cycle)",5,2014,30.25971,-97.75346
"6490",9900018636,113,13:12:39,2546,"ACC - West & 12th Street","Walk Up",1,2016,30.27624,-97.74831
"6491",9900156984,545,22:12:00,NA,"Mobile Station","24-Hour Kiosk (Austin B-cycle)",6,2014,NA,NA
"6492",9900184872,275,10:12:00,2550,"Republic Square @ Guadalupe & 4th St.","Annual Membership (Austin B-cycle)",7,2014,30.26774,-97.74692
"6493",9900230918,897,15:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",8,2015,30.262,-97.76118
"6494",14064815,507,16:32:32,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2017,30.26426,-97.74023
"6495",12792787,349,17:18:49,2572,"Barton Springs Pool","Walk Up",11,2016,30.26452,-97.7712
"6496",9900273488,282,12:12:00,2823,"Capital Metro HQ - East 5th at Broadway","24-Hour Kiosk (Austin B-cycle)",10,2014,30.2563,-97.71007
"6497",14516308,28,13:44:01,3294,"Guadalupe & 6th","Walk Up",4,2017,30.26911,-97.7462
"6498",9900024870,124,13:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",2,2014,30.26483,-97.739
"6499",9900180943,287,13:12:00,2494,"2nd & Congress","Walk Up",6,2015,30.26408,-97.74355
"6500",9900072182,395,15:12:00,2547,"Guadalupe & 21st","Walk Up",3,2015,30.28395,-97.74198
"6501",9900285408,593,17:12:00,2549,"Long Center @ South 1st & Riverside","24-Hour Kiosk (Austin B-cycle)",10,2014,30.25941,-97.74971
"6502",9900150562,209,14:12:00,2497,"Capitol Station / Congress & 11th","Walk Up",5,2015,30.2726,-97.74127
"6503",9900345050,420,17:12:45,2823,"Capital Metro HQ - East 5th at Broadway","Local30",12,2015,30.2563,-97.71007
"6504",9096423,855,13:30:35,2499,"City Hall / Lavaca & 2nd","Weekender",3,2016,30.26476,-97.74678
"6505",10315519,95,11:21:40,2549,"Long Center @ South 1st & Riverside","Walk Up",6,2016,30.25941,-97.74971
"6506",14941212,447,12:38:09,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",5,2017,30.26483,-97.739
"6507",9900309493,745,23:12:36,2563,"Davis at Rainey Street","Walk Up",10,2015,30.26019,-97.73845
"6508",13816266,30,12:32:55,3464,"Pease Park","Walk Up",2,2017,30.28118,-97.75219
"6509",9900187636,193,23:12:00,2563,"Davis at Rainey Street","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26019,-97.73845
"6510",9900093628,220,15:12:00,2498,"Convention Center / 4th St. @ MetroRail","Founding Member (Austin B-cycle)",4,2014,30.26483,-97.739
"6511",9900316634,925,16:12:00,2501,"5th & Bowie","Annual Membership (Austin B-cycle)",11,2014,30.2696,-97.75332
"6512",9900062790,367,09:12:00,2542,"Plaza Saltillo","Founding Member (Austin B-cycle)",3,2014,30.26217,-97.72743
"6513",13505727,254,17:01:42,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",1,2017,30.26717,-97.75484
"6514",8600308,751,14:12:02,2497,"Capitol Station / Congress & 11th","Walk Up",1,2016,30.2726,-97.74127
"6515",9900331881,853,02:12:37,2499,"City Hall / Lavaca & 2nd","Local30",11,2015,30.26476,-97.74678
"6516",9900117132,955,15:12:00,2494,"2nd & Congress","Walk Up",4,2015,30.26408,-97.74355
"6517",9900321740,384,09:12:00,2575,"Riverside @ S. Lamar","Annual Membership (Austin B-cycle)",11,2014,30.26446,-97.75665
"6518",9900172823,924,18:12:00,2563,"Davis at Rainey Street","Local365",6,2015,30.26019,-97.73845
"6519",8954570,306,16:02:21,2495,"4th & Congress","Local30",3,2016,30.26634,-97.74378
"6520",14338148,354,19:02:25,2707,"Rainey St @ Cummings","Weekender",4,2017,30.25579,-97.73982
"6521",9900205288,528,02:12:00,2563,"Davis at Rainey Street","Walk Up",7,2015,30.26019,-97.73845
"6522",9908509,593,04:14:28,2561,"State Capitol Visitors Garage @ San Jacinto & 12th","Walk Up",5,2016,30.27336,-97.73805
"6523",9900071221,54,09:12:00,2502,"Barton Springs & Riverside","Walk Up",3,2015,30.2587,-97.74872
"6524",9900155473,19,16:12:00,2503,"South Congress & James","24-Hour Kiosk (Austin B-cycle)",6,2014,30.25103,-97.74926
"6525",14957556,122,16:49:04,2494,"2nd & Congress","Walk Up",5,2017,30.26408,-97.74355
"6526",11092398,966,17:57:02,2544,"East 6th & Pedernales St.","Local365",7,2016,30.25895,-97.71475
"6527",9900295702,283,21:12:11,2576,"Rainey @ River St","Local365",10,2015,30.25802,-97.7391
"6528",9900311390,575,13:12:31,2548,"UT West Mall @ Guadalupe","Local365",10,2015,30.28576,-97.74181
"6529",11635440,299,16:11:25,3390,"Brazos & 6th","Try Before You Buy Special",8,2016,30.26754,-97.74154
"6530",9900007410,203,18:12:00,2575,"Riverside @ S. Lamar","Explorer",1,2015,30.26446,-97.75665
"6531",9900021311,709,15:12:40,2576,"Rainey @ River St","Walk Up",1,2016,30.25802,-97.7391
"6532",14317943,19,12:20:50,2569,"East 11th St. & San Marcos","Local30",4,2017,30.26968,-97.73074
"6533",9203414,132,16:51:48,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",3,2016,30.26483,-97.739
"6534",11927349,571,19:09:50,2570,"South Congress & Academy","Walk Up",9,2016,30.25226,-97.74854
"6535",9900142047,890,10:12:00,2576,"Rainey @ River St","Local365",5,2015,30.25802,-97.7391
"6536",12203653,981,21:33:07,2711,"Barton Springs @ Kinney Ave","Walk Up",10,2016,30.262,-97.76118
"6537",9900135327,326,15:12:00,2537,"West & 6th St.","24-Hour Kiosk (Austin B-cycle)",5,2014,30.27041,-97.75046
"6538",9900032703,97,16:12:00,2497,"Capitol Station / Congress & 11th","Annual (Denver B-cycle)",2,2015,30.2726,-97.74127
"6539",9281289,554,11:58:04,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",3,2016,30.27466,-97.77028
"6540",9900015170,579,12:12:58,2564,"5th & San Marcos","Local365",1,2016,30.26416,-97.73289
"6541",9900344503,89,16:12:16,2823,"Capital Metro HQ - East 5th at Broadway","Walk Up",12,2015,30.2563,-97.71007
"6542",10117907,283,11:49:21,2574,"Zilker Park","Walk Up",5,2016,30.2659,-97.76822
"6543",12708482,890,10:04:34,2539,"Convention Center / 3rd & Trinity","Explorer",11,2016,30.26426,-97.74023
"6544",9900346708,503,12:12:17,2567,"Palmer Auditorium","Local365",12,2015,30.25971,-97.75346
"6545",14129757,208,10:24:49,3660,"Medina & East 6th","Weekender",3,2017,30.26455,-97.73165
"6546",9900200879,393,19:12:00,2567,"Palmer Auditorium","Walk Up",7,2015,30.25971,-97.75346
"6547",9900133285,86,23:12:00,2499,"City Hall / Lavaca & 2nd","Founding Member (Austin B-cycle)",5,2014,30.26476,-97.74678
"6548",12292104,882,22:03:09,2502,"Barton Springs & Riverside","Walk Up",10,2016,30.2587,-97.74872
"6549",12788409,233,14:19:44,2707,"Rainey St @ Cummings","Walk Up",11,2016,30.25579,-97.73982
"6550",9900210732,116,18:12:00,2552,"3rd & West","Local30",7,2015,30.2678,-97.75189
"6551",12967497,406,11:14:59,2572,"Barton Springs Pool","Explorer",11,2016,30.26452,-97.7712
"6552",15466382,934,15:09:47,2570,"South Congress & Academy","Walk Up",NA,NA,30.25226,-97.74854
"6553",11196777,302,14:31:27,2552,"3rd & West","Local365",7,2016,30.2678,-97.75189
"6554",9900140084,453,12:12:00,2504,"South Congress & Elizabeth","Explorer",5,2015,30.24891,-97.75019
"6555",10801833,160,17:20:24,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",7,2016,30.26483,-97.739
"6556",8517550,484,16:02:12,1008,"Nueces @ 3rd","Local365",1,2016,30.26694,-97.74939
"6557",9186696,30,14:06:10,2542,"Plaza Saltillo","Weekender",3,2016,30.26217,-97.72743
"6558",8444249,20,14:56:35,2575,"Riverside @ S. Lamar","Walk Up",1,2016,30.26446,-97.75665
"6559",9900253610,862,09:12:57,2494,"2nd & Congress","Walk Up",9,2015,30.26408,-97.74355
"6560",9099926,26,17:03:17,2494,"2nd & Congress","Walk Up",3,2016,30.26408,-97.74355
"6561",9900286651,209,18:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",10,2014,30.2726,-97.74127
"6562",9982477,984,16:30:08,2711,"Barton Springs @ Kinney Ave","Local365",5,2016,30.262,-97.76118
"6563",11347718,925,18:03:54,2549,"Long Center @ South 1st & Riverside","Walk Up",8,2016,30.25941,-97.74971
"6564",14246113,869,14:29:42,2574,"Zilker Park","Walk Up",3,2017,30.2659,-97.76822
"6565",12516648,203,12:18:37,2497,"Capitol Station / Congress & 11th","Walk Up",10,2016,30.2726,-97.74127
"6566",11631496,924,11:47:30,3291,"11th & San Jacinto","Weekender",8,2016,30.27193,-97.73854
"6567",10628019,874,14:22:56,2574,"Zilker Park","Walk Up",6,2016,30.2659,-97.76822
"6568",9900132979,907,10:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26483,-97.739
"6569",9900172462,894,21:12:00,2822,"East 6th at Robert Martinez","Local365",6,2015,30.26032,-97.71899
"6570",15309645,650,21:32:35,2499,"City Hall / Lavaca & 2nd","Local365",NA,NA,30.26476,-97.74678
"6571",9900031985,554,12:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",2,2015,30.26717,-97.75484
"6572",9900252616,839,14:12:10,3292,"East 4th & Chicon","Walk Up",9,2015,30.25987,-97.72373
"6573",14860535,72,22:46:36,2498,"Convention Center / 4th St. @ MetroRail","Local365",5,2017,30.26483,-97.739
"6574",9900304332,202,08:12:04,2707,"Rainey St @ Cummings","Local365",10,2015,30.25579,-97.73982
"6575",10225706,862,02:17:51,2707,"Rainey St @ Cummings","Walk Up",5,2016,30.25579,-97.73982
"6576",9900070112,382,17:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",3,2015,30.262,-97.76118
"6577",14943321,878,14:44:48,3293,"East 2nd & Pedernales","Walk Up",5,2017,30.25542,-97.71665
"6578",9900146156,823,12:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","Walk Up",5,2015,NA,NA
"6579",9900001763,774,17:12:00,2496,"8th & Congress","7-Day Membership (Austin B-cycle)",1,2014,30.2698,-97.74186
"6580",9900155782,3,12:12:00,NA,"Zilker Park at Barton Springs & William Barton Drive","24-Hour Kiosk (Austin B-cycle)",6,2014,NA,NA
"6581",14095487,884,16:04:20,2563,"Davis at Rainey Street","Walk Up",3,2017,30.26019,-97.73845
"6582",14915581,957,09:06:27,2552,"3rd & West","Local365",5,2017,30.2678,-97.75189
"6583",15084041,28,13:55:43,2574,"Zilker Park","Walk Up",NA,NA,30.2659,-97.76822
"6584",9900279446,229,14:12:00,2504,"South Congress & Elizabeth","7-Day Membership (Austin B-cycle)",10,2014,30.24891,-97.75019
"6585",9900174651,140,23:12:00,2711,"Barton Springs @ Kinney Ave","Local365",6,2015,30.262,-97.76118
"6586",9323080,589,20:26:36,3390,"Brazos & 6th","Walk Up",3,2016,30.26754,-97.74154
"6587",9096287,930,13:21:16,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",3,2016,30.26717,-97.75484
"6588",12188437,28,19:44:31,1006,"Zilker Park West","Local365",10,2016,30.26587,-97.76826
"6589",14294966,958,16:17:01,2563,"Davis at Rainey Street","Local365",4,2017,30.26019,-97.73845
"6590",9900207233,229,16:12:00,2576,"Rainey @ River St","Walk Up",7,2015,30.25802,-97.7391
"6591",10486629,712,18:25:01,2496,"8th & Congress","Local30",6,2016,30.2698,-97.74186
"6592",9139839,860,20:48:13,2567,"Palmer Auditorium","Annual",3,2016,30.25971,-97.75346
"6593",9900153764,919,11:12:00,2495,"4th & Congress","Walk Up",5,2015,30.26634,-97.74378
"6594",14876355,428,15:36:32,2542,"Plaza Saltillo","Weekender",5,2017,30.26217,-97.72743
"6595",9900205581,866,19:12:00,2707,"Rainey St @ Cummings","Local30",7,2015,30.25579,-97.73982
"6596",9900303406,898,12:12:34,2504,"South Congress & Elizabeth","Walk Up",10,2015,30.24891,-97.75019
"6597",14135215,369,16:39:53,3621,"Nueces & 3rd","Local365",3,2017,30.26697,-97.74929
"6598",9900294995,276,18:12:52,2565,"Trinity & 6th Street","Local30",10,2015,30.26735,-97.73933
"6599",11173781,241,18:47:41,2499,"City Hall / Lavaca & 2nd","Local365",7,2016,30.26476,-97.74678
"6600",9900302281,208,17:12:51,2562,"San Jacinto & 8th Street","Local30",10,2015,30.26912,-97.73986
"6601",8517517,853,15:59:43,2494,"2nd & Congress","Walk Up",1,2016,30.26408,-97.74355
"6602",9900163082,165,20:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",6,2014,30.26476,-97.74678
"6603",9900175290,422,15:12:00,2539,"Convention Center / 3rd & Trinity","Walk Up",6,2015,30.26426,-97.74023
"6604",8610617,911,15:59:06,2549,"Long Center @ South 1st & Riverside","Walk Up",1,2016,30.25941,-97.74971
"6605",14101528,434,01:47:15,2539,"Convention Center / 3rd & Trinity","Walk Up",3,2017,30.26426,-97.74023
"6606",14886626,919,15:18:12,2563,"Davis at Rainey Street","Walk Up",5,2017,30.26019,-97.73845
"6607",9900262879,275,19:12:58,2497,"Capitol Station / Congress & 11th","Walk Up",9,2015,30.2726,-97.74127
"6608",12609216,86,12:19:56,2571,"Red River & 8th Street","Walk Up",10,2016,30.26854,-97.73646
"6609",12807295,907,23:18:04,1007,"Lavaca & 6th","Weekender",11,2016,30.26889,-97.74525
"6610",9197955,208,10:28:38,2502,"Barton Springs & Riverside","Walk Up",3,2016,30.2587,-97.74872
"6611",9900215356,185,08:12:00,2569,"East 11th St. & San Marcos","Semester Membership (Austin B-cycle)",8,2014,30.26968,-97.73074
"6612",9900168073,551,10:12:00,2540,"17th & Guadalupe","Semester Membership (Austin B-cycle)",6,2014,30.27974,-97.74254
"6613",12294628,472,10:05:07,2562,"San Jacinto & 8th Street","Walk Up",10,2016,30.26912,-97.73986
"6614",9900002637,410,09:12:00,2501,"5th & Bowie","Founding Member (Austin B-cycle)",1,2014,30.2696,-97.75332
"6615",9900341221,49,12:12:00,2502,"Barton Springs & Riverside","Walk Up",12,2014,30.2587,-97.74872
"6616",9900126188,460,10:12:00,2498,"Convention Center / 4th St. @ MetroRail","24-Hour Kiosk (Austin B-cycle)",5,2014,30.26483,-97.739
"6617",9900251763,399,15:12:26,2494,"2nd & Congress","Walk Up",9,2015,30.26408,-97.74355
"6618",9900186976,898,08:12:00,2563,"Davis at Rainey Street","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26019,-97.73845
"6619",9900046494,283,16:12:00,2550,"Republic Square @ Guadalupe & 4th St.","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26774,-97.74692
"6620",9900352279,399,15:12:39,2564,"5th & San Marcos","Local30",12,2015,30.26416,-97.73289
"6621",9900072964,25,18:12:00,2499,"City Hall / Lavaca & 2nd","7-Day",3,2015,30.26476,-97.74678
"6622",9900139542,102,15:12:00,2566,"Pfluger Bridge @ W 2nd Street","Explorer",5,2015,30.26717,-97.75484
"6623",12285128,134,15:37:48,2497,"Capitol Station / Congress & 11th","Walk Up",10,2016,30.2726,-97.74127
"6624",9900017566,435,17:12:29,2539,"Convention Center / 3rd & Trinity","Local365",1,2016,30.26426,-97.74023
"6625",9168529,522,13:14:37,2565,"Trinity & 6th Street","Annual",3,2016,30.26735,-97.73933
"6626",9900321263,334,12:12:00,2497,"Capitol Station / Congress & 11th","24-Hour Kiosk (Austin B-cycle)",11,2014,30.2726,-97.74127
"6627",9900082632,176,18:12:00,2498,"Convention Center / 4th St. @ MetroRail","Walk Up",3,2015,30.26483,-97.739
"6628",9900015421,190,07:12:35,2542,"Plaza Saltillo","Local365",1,2016,30.26217,-97.72743
"6629",10988212,93,22:15:38,2503,"South Congress & James","Local365",7,2016,30.25103,-97.74926
"6630",15355883,79,20:31:43,2563,"Davis at Rainey Street","Walk Up",NA,NA,30.26019,-97.73845
"6631",9900270095,221,13:12:00,2544,"East 6th & Pedernales St.","24-Hour Kiosk (Austin B-cycle)",10,2014,30.25895,-97.71475
"6632",9900091306,670,21:12:00,2499,"City Hall / Lavaca & 2nd","Walk Up",3,2015,30.26476,-97.74678
"6633",9900039073,411,14:12:00,2499,"City Hall / Lavaca & 2nd","24-Hour Kiosk (Austin B-cycle)",3,2014,30.26476,-97.74678
"6634",14871883,406,09:08:05,2540,"17th & Guadalupe","Weekender",5,2017,30.27974,-97.74254
"6635",9900254026,529,19:12:38,2552,"3rd & West","Local365",9,2015,30.2678,-97.75189
"6636",9900285555,961,00:12:00,2537,"West & 6th St.","Annual Membership (Austin B-cycle)",10,2014,30.27041,-97.75046
"6637",10423060,5,14:48:54,3390,"Brazos & 6th","Local365",6,2016,30.26754,-97.74154
"6638",15340784,140,14:25:45,2542,"Plaza Saltillo","Walk Up",NA,NA,30.26217,-97.72743
"6639",9900108367,670,15:12:00,2570,"South Congress & Academy","Walk Up",4,2015,30.25226,-97.74854
"6640",9900343666,747,09:12:34,2569,"East 11th St. & San Marcos","Local365",12,2015,30.26968,-97.73074
"6641",15050183,198,18:50:52,2538,"Bullock Museum @ Congress & MLK","Weekender",NA,NA,30.28039,-97.73809
"6642",13898860,93,13:07:45,2572,"Barton Springs Pool","Walk Up",3,2017,30.26452,-97.7712
"6643",9900206177,235,22:12:00,2707,"Rainey St @ Cummings","Walk Up",7,2015,30.25579,-97.73982
"6644",11978425,451,13:47:35,3377,"MoPac Pedestrian Bridge @ Veterans Drive","Walk Up",9,2016,30.27466,-97.77028
"6645",10623065,661,09:05:00,2822,"East 6th at Robert Martinez","Walk Up",6,2016,30.26032,-97.71899
"6646",9900143768,421,13:12:00,2570,"South Congress & Academy","Walk Up",5,2015,30.25226,-97.74854
"6647",14504747,106,10:27:28,2823,"Capital Metro HQ - East 5th at Broadway","Local365",4,2017,30.2563,-97.71007
"6648",10110278,956,18:35:58,2575,"Riverside @ S. Lamar","Walk Up",5,2016,30.26446,-97.75665
"6649",9900263223,540,13:12:18,2494,"2nd & Congress","Walk Up",9,2015,30.26408,-97.74355
"6650",9900150058,548,10:12:00,2566,"Pfluger Bridge @ W 2nd Street","Walk Up",5,2015,30.26717,-97.75484
"6651",9900228915,422,11:12:00,2541,"State Capitol @ 14th & Colorado","Walk Up",8,2015,30.27654,-97.74155
"6652",10427769,854,20:20:39,2566,"Pfluger Bridge @ W 2nd Street","Local365",6,2016,30.26717,-97.75484
"6653",9900183545,928,14:12:00,2562,"San Jacinto & 8th Street","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26912,-97.73986
"6654",9900012241,182,18:12:46,2495,"4th & Congress","Local365",1,2016,30.26634,-97.74378
"6655",9900028693,561,17:12:00,2502,"Barton Springs & Riverside","Local365",2,2015,30.2587,-97.74872
"6656",9900206903,747,10:12:00,2567,"Palmer Auditorium","Walk Up",7,2015,30.25971,-97.75346
"6657",9900248846,311,14:12:00,2707,"Rainey St @ Cummings","24-Hour Kiosk (Austin B-cycle)",9,2014,30.25579,-97.73982
"6658",9900234317,49,22:12:00,2711,"Barton Springs @ Kinney Ave","Walk Up",8,2015,30.262,-97.76118
"6659",9900185061,625,13:12:00,2575,"Riverside @ S. Lamar","24-Hour Kiosk (Austin B-cycle)",7,2014,30.26446,-97.75665
"6660",14125459,150,21:55:07,2496,"8th & Congress","Walk Up",3,2017,30.2698,-97.74186
"6661",12900494,897,19:58:28,2538,"Bullock Museum @ Congress & MLK","Walk Up",11,2016,30.28039,-97.73809
